,TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
15559,20180806182311,3,40,22,1,42,0,0
15560,20180806182311,4,31,23,1,0,0,0
15561,20180806182311,5,19,23,2,0,0,0
15562,20180806182314,1,54,18,2,0,0,0
15563,20180806182314,2,55,20,1,0,0,0
15564,20180806182314,3,15,22,1,0,0,0
15565,20180806182317,1,32,18,1,0,0,0
15566,20180806182317,2,32,20,2,0,0,0
15567,20180806182317,3,10,22,2,0,0,0
15568,20180806182317,4,5,22,2,0,0,0
15569,20180806182317,5,1,22,1,0,0,0
15570,20180806182325,1,77,18,1,0,0,0
15571,20180806182325,2,71,20,2,0,0,0
15572,20180806182346,1,28,18,1,0,0,0
15573,20180806182346,2,67,24,2,0,0,0
15574,20180806182348,1,66,18,1,0,0,0
15575,20180806182348,2,65,20,2,0,0,0
15576,20180806182357,1,52,18,2,0,0,0
15577,20180806182357,2,58,20,1,0,0,0
15578,20180806182397,1,19,18,2,0,0,0
15579,20180806182397,2,48,24,2,0,0,0
15580,20180806182397,3,49,24,1,0,0,0
15581,20180806182397,4,17,25,2,0,0,0
15582,20180806182439,1,76,19,2,0,0,0
15583,20180806182439,2,85,24,2,60,0,0
15584,20180806182473,1,28,19,1,0,0,0
15585,20180806182473,2,28,21,2,0,0,0
15586,20180806182485,1,41,18,1,0,0,0
15587,20180806182485,2,60,24,2,0,0,0
15588,20180806182485,3,62,24,1,0,0,0
15589,20180806182496,1,56,18,1,0,0,0
15590,20180806182496,2,65,20,2,0,0,0
15591,20180806182496,3,32,22,2,0,0,0
15592,20180806182496,4,85,26,2,60,0,0
15593,20180806182527,1,28,19,1,0,0,0
15594,20180807180005,1,66,18,2,0,0,0
15595,20180807180005,2,65,20,1,0,0,0
15596,20180807180005,3,32,22,2,0,0,0
15597,20180807180011,1,66,19,2,0,0,0
15598,20180807180012,1,48,18,2,0,0,0
15599,20180807180012,2,53,20,1,0,0,0
15600,20180807180012,3,18,22,1,0,0,0
15601,20180807180022,1,27,18,1,0,0,0
15602,20180807180022,2,23,21,2,0,0,0
15603,20180807180022,3,5,22,1,0,0,0
15604,20180807180022,4,3,22,1,0,0,0
15605,20180807180022,5,2,22,1,0,0,0
15606,20180807180022,6,5,40,1,0,0,0
15607,20180807180024,1,56,18,2,0,0,0
15608,20180807180024,2,69,20,1,0,0,0
15609,20180807180030,1,62,18,1,0,0,0
15610,20180807180030,2,62,20,2,0,0,0
15611,20180807180035,1,39,18,2,0,0,0
15612,20180807180035,2,46,21,2,0,0,0
15613,20180807180071,1,65,19,2,0,0,0
15614,20180807180083,1,85,19,1,60,0,0
15615,20180807180084,1,71,19,1,0,0,0
15616,20180807180099,1,53,19,1,0,0,0
15617,20180807180112,1,23,18,2,0,0,0
15618,20180807180112,2,47,24,1,0,0,0
15619,20180807180112,3,46,24,2,0,0,0
15620,20180807180112,4,15,25,2,0,0,0
15621,20180807180119,1,39,19,2,0,0,0
15622,20180807180119,2,19,22,2,0,0,0
15623,20180807180119,3,18,22,1,0,0,0
15624,20180807180119,4,16,22,2,0,0,0
15625,20180807180119,5,13,22,2,0,0,0
15626,20180807180126,1,67,18,2,0,0,0
15627,20180807180126,2,28,23,2,0,0,0
15628,20180807180126,3,65,25,1,0,0,0
15629,20180807180132,1,72,18,1,0,0,0
15630,20180807180132,2,80,24,2,0,0,0
15631,20180807180133,1,69,18,1,0,0,0
15632,20180807180133,2,75,26,2,0,0,0
15633,20180807180133,3,80,26,2,0,0,0
15634,20180807180134,1,16,18,2,0,0,0
15635,20180807180134,2,75,24,2,0,0,0
15636,20180807180134,3,25,25,2,0,0,0
15637,20180807180134,4,21,25,1,0,0,0
15638,20180807180134,5,22,25,2,0,0,0
15639,20180807180134,6,19,25,1,0,0,0
15640,20180807180134,7,15,25,1,0,0,0
15641,20180807180134,8,11,25,2,0,0,0
15642,20180807180140,1,22,18,2,0,0,0
15643,20180807180140,2,50,24,1,0,0,0
15644,20180807180140,3,48,24,2,0,0,0
15645,20180807180159,1,35,19,1,0,0,0
15646,20180807180159,2,11,40,1,0,0,0
15647,20180807180164,1,35,18,1,0,0,0
15648,20180807180164,2,70,24,2,0,0,0
15649,20180807180164,3,70,24,1,0,0,0
15650,20180807180164,4,39,25,1,0,0,0
15651,20180807180164,5,33,20,2,0,0,0
15652,20180807180164,6,13,22,2,0,0,0
15653,20180807180164,7,11,22,2,0,0,0
15654,20180807180176,1,16,18,1,0,0,0
15655,20180807180176,2,49,24,2,0,0,0
15656,20180807180176,3,53,21,1,0,0,0
15657,20180807180179,1,66,18,2,0,0,0
15658,20180807180179,2,65,20,1,0,0,0
15659,20180807180179,3,23,22,2,0,0,0
15660,20180807180503,1,62,18,2,0,0,0
15661,20180807180503,2,61,20,1,0,0,0
15662,20180807180512,1,68,18,2,0,0,0
15663,20180807180512,2,68,20,1,0,0,0
15664,20180807180513,1,80,19,2,0,0,0
15665,20180807180518,1,57,19,1,0,0,0
15666,20180807180519,1,73,18,1,0,0,0
15667,20180807180519,2,71,20,2,0,0,0
15668,20180807180523,1,32,18,2,0,0,0
15669,20180807180523,2,57,24,2,0,0,0
15670,20180807180523,3,56,24,1,0,0,0
15671,20180807180523,4,3,22,1,0,0,0
15672,20180807180523,5,10,22,1,0,0,0
15673,20180807180526,1,53,18,1,0,0,0
15674,20180807180526,2,49,20,2,0,0,0
15675,20180807180526,3,15,22,2,0,0,0
15676,20180807180538,1,80,18,1,0,0,0
15677,20180807180538,2,74,20,2,0,0,0
15678,20180807180545,1,78,18,2,0,0,0
15679,20180807180545,3,57,22,2,0,0,0
15680,20180807180545,4,61,25,1,0,0,0
15681,20180807180546,1,46,18,1,0,0,0
15682,20180807180546,2,46,20,2,0,0,0
15683,20180807180546,3,26,22,1,0,0,0
15684,20180807180546,4,18,22,2,0,0,0
15685,20180807180546,5,11,22,2,0,0,0
15686,20180807180550,1,42,18,1,0,0,0
15687,20180807180550,2,33,20,2,0,0,0
15688,20180807180550,3,0,22,1,0,0,0
15689,20180807180553,1,42,18,2,0,0,0
15690,20180807180553,2,42,20,1,0,0,0
15691,20180807180553,3,18,22,1,0,0,0
15692,20180807180553,4,3,22,2,0,0,0
15693,20180807180557,1,57,18,1,0,0,0
15694,20180807180557,2,52,20,2,0,0,0
15695,20180807180561,1,76,19,2,0,0,0
15696,20180807180562,1,64,18,1,0,0,0
15697,20180807180562,2,64,20,2,0,0,0
15698,20180807180563,1,85,19,2,60,0,0
15699,20180807180569,1,71,18,2,0,0,0
15700,20180807180569,2,27,23,2,0,0,0
15701,20180807180569,3,5,26,2,0,0,0
15702,20180807180570,1,38,18,2,0,0,0
15703,20180807180570,2,23,22,2,0,0,0
15704,20180807180570,3,7,22,2,0,0,0
15705,20180807180573,1,32,19,2,0,0,0
15706,20180807180575,1,68,19,1,0,0,0
15707,20180807180588,1,80,19,2,0,0,0
15708,20180807180590,1,80,19,1,0,0,0
15709,20180807180592,1,59,18,1,0,0,0
15710,20180807180592,2,58,20,2,0,0,0
15711,20180807180598,1,77,19,2,0,0,0
15712,20180807180603,1,40,18,2,0,0,0
15713,20180807180603,2,36,25,1,0,0,0
15714,20180807180605,1,68,19,1,0,0,0
15715,20180807180606,1,65,19,2,0,0,0
15716,20180807180608,1,16,18,1,0,0,0
15717,20180807180608,2,74,26,1,0,0,0
15718,20180807180608,3,44,24,2,0,0,0
15719,20180807180624,1,32,18,1,0,0,0
15720,20180807180624,2,34,20,2,0,0,0
15721,20180807180624,3,5,22,1,0,0,0
15722,20180807180624,4,16,40,1,0,0,0
15723,20180807180626,1,65,18,2,0,0,0
15724,20180807180626,2,77,20,1,0,0,0
15725,20180807180627,1,57,19,1,0,0,0
15726,20180807180630,1,46,18,1,0,0,0
15727,20180807180630,2,17,22,2,0,0,0
15728,20180807180630,4,13,22,2,0,0,0
15729,20180807180630,5,13,22,1,0,0,0
15730,20180807180631,1,62,18,2,0,0,0
15731,20180807180631,2,60,20,1,0,0,0
15732,20180807180635,1,36,19,2,0,0,0
15733,20180807180635,2,37,21,1,0,0,0
15734,20180807180642,1,50,18,2,0,0,0
15735,20180807180642,2,50,20,1,0,0,0
15736,20180807180642,3,25,22,2,0,0,0
15737,20180807180642,4,21,22,1,0,0,0
15738,20180807180642,5,70,24,1,0,0,0
15739,20180807180648,1,53,18,2,0,0,0
15740,20180807180649,1,57,18,1,0,0,0
15741,20180807180649,2,80,24,2,0,0,0
15742,20180807180650,1,21,18,2,0,0,0
15743,20180807180650,2,26,20,1,0,0,0
15744,20180807180652,1,35,19,2,0,0,0
15745,20180807180652,2,35,28,1,0,0,0
15746,20180807180658,1,53,18,1,0,0,0
15747,20180807180658,2,57,25,1,0,0,0
15748,20180807180658,3,57,28,1,0,0,0
15749,20180807180660,1,20,19,2,0,0,0
15750,20180807180660,2,21,21,1,0,0,0
15751,20180807180663,1,29,19,2,0,0,0
15752,20180807180666,1,41,18,1,0,0,0
15753,20180807180666,2,40,20,2,0,0,0
15754,20180807180666,3,6,22,2,0,0,0
15755,20180807180666,4,4,22,1,0,0,0
15756,20180807180674,1,17,18,2,0,0,0
15757,20180807180674,2,53,24,2,0,0,0
15758,20180807180674,3,53,24,1,0,0,0
15759,20180807180674,5,13,25,1,0,0,0
15760,20180807180677,1,70,18,2,0,0,0
15761,20180807180677,2,41,22,1,0,0,0
15762,20180807180677,3,72,21,1,0,0,0
15763,20180807180687,1,56,18,2,0,0,0
15764,20180807180687,2,54,20,1,0,0,0
15765,20180807180687,3,29,22,2,0,0,0
15766,20180807180687,6,4,23,2,0,0,0
15767,20180807180687,7,3,23,1,0,0,0
15768,20180807180693,1,71,18,2,0,0,0
15769,20180807180693,2,24,22,1,0,0,0
15770,20180807180693,3,23,22,2,0,0,0
15771,20180807180700,1,55,18,2,0,0,0
15772,20180807180700,2,56,20,1,0,0,0
15773,20180807180701,1,75,18,2,0,0,0
15774,20180807180701,2,80,20,1,0,0,0
15775,20180807180705,1,35,18,2,0,0,0
15776,20180807180705,2,15,22,2,0,0,0
15777,20180807180705,4,42,21,1,0,0,0
15778,20180807180714,1,30,18,2,0,0,0
15779,20180807180714,2,39,20,1,0,0,0
15780,20180807180714,3,1,22,2,0,0,0
15781,20180807180715,1,80,19,2,0,0,0
15782,20180807180716,1,54,18,2,0,0,0
15783,20180807180716,2,57,20,1,0,0,0
15784,20180807180719,1,65,19,1,0,0,0
15785,20180807180719,2,42,21,2,0,0,0
15786,20180807180730,1,55,19,1,0,0,0
15787,20180807180732,1,45,19,1,0,0,0
15788,20180807180734,1,75,19,1,0,0,0
15789,20180807180740,1,75,18,1,0,0,0
15790,20180807180740,2,74,20,2,0,0,0
15791,20180807180741,1,75,19,1,0,0,0
15792,20180807180742,1,39,18,2,0,0,0
15793,20180807180742,2,42,20,1,0,0,0
15794,20180807180743,1,70,18,2,0,0,0
15795,20180807180743,2,71,20,1,0,0,0
15796,20180807180745,1,37,18,2,0,0,0
15797,20180807180745,2,36,20,1,0,0,0
15798,20180807180745,3,15,22,1,0,0,0
15799,20180807180745,4,3,22,2,0,0,0
15800,20180807180748,1,66,19,2,0,0,0
15801,20180807180757,1,54,18,2,0,0,0
15802,20180807180757,2,30,22,1,0,0,0
15803,20180807180757,4,11,23,2,0,0,0
15804,20180807180758,1,74,18,2,0,0,0
15805,20180807180758,2,80,20,1,0,0,0
15806,20180807180759,1,62,19,2,0,0,0
15807,20180807180760,1,20,18,1,0,0,0
15808,20180807180760,2,43,24,1,0,0,0
15809,20180807180760,3,41,24,2,0,0,0
15810,20180807180760,4,22,25,1,0,0,0
15811,20180807180760,5,10,25,1,0,0,0
15812,20180807180762,1,27,18,2,0,0,0
15813,20180807180762,2,56,24,2,0,0,0
15814,20180807180762,3,37,25,1,0,0,0
15815,20180807180762,4,27,26,1,0,0,0
15816,20180807180762,5,1,22,1,0,0,0
15817,20180807180764,1,55,19,2,0,0,0
15818,20180807180766,1,17,18,1,0,0,0
15819,20180807180766,2,49,24,1,0,0,0
15820,20180807180766,3,44,24,2,0,0,0
15821,20180807180766,4,11,25,1,0,0,0
15822,20180807180767,1,30,18,2,0,0,0
15823,20180807180767,2,31,20,1,0,0,0
15824,20180807180770,1,21,18,2,0,0,0
15825,20180807180770,2,58,26,2,0,0,0
15826,20180807180770,3,19,25,1,0,0,0
15827,20180807180772,1,56,18,2,0,0,0
15828,20180807180772,2,28,22,1,0,0,0
15829,20180807180772,3,3,23,2,0,0,0
15830,20180807180775,1,62,18,2,0,0,0
15831,20180807180775,2,65,20,1,0,0,0
15832,20180807180781,1,39,18,2,0,0,0
15833,20180807180781,2,14,22,1,0,0,0
15834,20180807180783,1,62,18,2,0,0,0
15835,20180807180783,2,66,20,1,0,0,0
15836,20180807180783,3,24,23,2,0,0,0
15837,20180807180784,1,20,18,2,0,0,0
15838,20180807180784,2,76,26,2,0,0,0
15839,20180807180784,3,40,24,1,0,0,0
15840,20180807180786,1,31,18,2,0,0,0
15841,20180807180786,2,37,20,1,0,0,0
15842,20180807180787,1,21,18,2,0,0,0
15843,20180807180787,2,71,26,1,0,0,0
15844,20180807180787,3,66,26,2,0,0,0
15845,20180807180797,1,85,19,2,60,0,0
15846,20180807180798,1,80,18,2,0,0,0
15847,20180807180798,2,80,20,1,60,0,0
15848,20180807180801,1,18,18,2,0,0,0
15849,20180807180801,2,49,24,1,0,0,0
15850,20180807180801,3,45,24,2,0,0,0
15851,20180807180801,4,20,25,1,0,0,0
15852,20180807180805,1,72,18,2,0,0,0
15853,20180807180805,2,85,26,2,60,0,0
15854,20180807180807,1,33,18,1,0,0,0
15855,20180807180807,2,28,20,2,0,0,0
15856,20180807180807,3,4,22,2,0,0,0
15857,20180807180807,4,2,22,2,0,0,0
15858,20180807180809,1,32,18,1,0,0,0
15859,20180807180809,2,28,20,2,0,0,0
15860,20180807180809,3,6,22,2,0,0,0
15861,20180807180809,4,3,22,2,0,0,0
15862,20180807180809,5,1,22,1,0,0,0
15863,20180807180815,1,22,18,1,0,0,0
15864,20180807180815,2,51,24,2,0,0,0
15865,20180807180815,3,56,24,1,0,0,0
15866,20180807180815,4,17,25,1,0,0,0
15867,20180807180815,5,20,25,1,0,0,0
15868,20180807180816,1,85,18,1,60,0,0
15869,20180807180816,2,62,22,2,0,0,0
15870,20180807180817,1,63,18,2,0,0,0
15871,20180807180817,2,76,20,1,0,0,0
15872,20180807180821,1,51,18,2,0,0,0
15873,20180807180821,2,70,24,2,0,0,0
15874,20180807180821,3,11,22,1,0,0,0
15875,20180807180826,1,51,18,1,0,0,0
15876,20180807180826,2,45,20,2,0,0,0
15877,20180807180826,3,15,22,2,0,0,0
15878,20180807180826,4,13,22,2,0,0,0
15879,20180807180826,5,9,22,1,0,0,0
15880,20180807180837,1,38,18,1,0,0,0
15881,20180807180837,2,39,20,2,0,0,0
15882,20180807180837,3,16,22,1,0,0,0
15883,20180807180839,1,63,19,2,0,0,0
15884,20180807180840,1,75,19,1,0,0,0
15885,20180807180843,1,18,18,1,0,0,0
15886,20180807180843,2,48,24,2,0,0,0
15887,20180807180843,3,47,24,1,0,0,0
15888,20180807180848,1,32,18,2,0,0,0
15889,20180807180848,2,42,20,1,0,0,0
15890,20180807180848,3,6,22,2,0,0,0
15891,20180807180848,4,5,22,1,0,0,0
15892,20180807180848,5,3,22,2,0,0,0
15893,20180807180850,1,64,18,1,0,0,0
15894,20180807180850,2,63,21,2,0,0,0
15895,20180807180851,1,40,18,2,0,0,0
15896,20180807180851,2,12,22,1,0,0,0
15897,20180807180851,3,9,22,1,0,0,0
15898,20180807180861,1,75,19,1,0,0,0
15899,20180807180867,1,15,18,2,0,0,0
15900,20180807180867,2,43,24,1,0,0,0
15901,20180807180867,3,39,24,2,0,0,0
15902,20180807180867,4,14,25,1,0,0,0
15903,20180807180867,5,10,25,2,0,0,0
15904,20180807180872,1,71,19,2,0,0,0
15905,20180807180874,1,43,18,1,0,0,0
15906,20180807180874,2,41,20,2,0,0,0
15907,20180807180874,3,11,22,2,0,0,0
15908,20180807180874,4,9,22,2,0,0,0
15909,20180807180874,5,6,22,2,0,0,0
15910,20180807180878,1,53,19,1,0,0,0
15911,20180807180882,1,38,18,2,0,0,0
15912,20180807180882,2,7,22,1,0,0,0
15913,20180807180884,1,71,19,1,0,0,0
15914,20180807180893,1,36,18,2,0,0,0
15915,20180807180893,2,11,22,1,0,0,0
15916,20180807180893,3,8,22,2,0,0,0
15917,20180807180897,1,67,19,2,0,0,0
15918,20180807180897,2,41,22,1,0,0,0
15919,20180807180897,4,15,23,2,0,0,0
15920,20180807180897,5,56,21,1,0,0,0
15921,20180807180899,1,38,19,2,0,0,0
15922,20180807180899,2,45,28,2,0,0,0
15923,20180807180903,1,49,19,1,0,0,0
15924,20180807180904,1,36,18,2,0,0,0
15925,20180807180904,2,15,22,2,0,0,0
15926,20180807180904,3,14,22,1,0,0,0
15927,20180807180904,4,8,22,2,0,0,0
15928,20180807180904,5,36,28,1,0,0,0
15929,20180807180906,1,27,19,2,0,0,0
15930,20180807180911,1,59,18,1,0,0,0
15931,20180807180911,2,57,20,2,0,0,0
15932,20180807180911,3,25,22,2,0,0,0
15933,20180807180915,1,60,18,2,0,0,0
15934,20180807180915,2,55,25,1,0,0,0
15935,20180807180917,1,58,19,1,0,0,0
15936,20180807180919,1,54,19,2,0,0,0
15937,20180807180921,1,16,18,1,0,0,0
15938,20180807180921,2,42,24,1,0,0,0
15939,20180807180921,3,42,24,2,0,0,0
15940,20180807180921,4,23,25,1,0,0,0
15941,20180807180921,5,15,25,1,0,0,0
15942,20180807180928,1,54,19,1,0,0,0
15943,20180807180931,1,42,18,2,0,0,0
15944,20180807180931,2,78,24,1,0,0,0
15945,20180807180931,3,4,22,1,0,0,0
15946,20180807180931,4,2,22,1,0,0,0
15947,20180807180935,1,61,18,2,0,0,0
15948,20180807180935,2,85,24,1,60,0,0
15949,20180807180937,1,17,18,2,0,0,0
15950,20180807180937,2,52,24,1,0,0,0
15951,20180807180937,3,50,24,2,0,0,0
15952,20180807180937,4,15,25,1,0,0,0
15953,20180807180937,6,20,25,2,0,0,0
15954,20180807180939,1,50,18,2,0,0,0
15955,20180807180939,2,54,20,1,0,0,0
15956,20180807180945,1,76,18,2,0,0,0
15957,20180807180945,2,79,20,1,0,0,0
15958,20180807180947,1,36,19,1,0,0,0
15959,20180807180958,1,51,18,2,0,0,0
15960,20180807180958,2,50,20,1,0,0,0
15961,20180807180962,1,78,19,2,0,0,0
15962,20180807180975,1,67,19,1,0,0,0
15963,20180807180985,1,34,18,2,0,0,0
15964,20180807180985,2,56,24,1,0,0,0
15965,20180807180985,3,46,24,2,0,0,0
15966,20180807180985,4,21,25,1,0,0,0
15967,20180807180985,5,7,22,1,0,0,0
15968,20180807180990,1,48,18,1,0,0,0
15969,20180807180990,2,32,20,2,0,0,0
15970,20180807180990,3,8,22,1,0,0,0
15971,20180807180990,4,5,22,2,0,0,0
15972,20180807180990,5,0,22,1,0,0,0
15973,20180807180992,1,59,19,1,0,0,0
15974,20180807180997,1,60,19,1,0,0,0
15975,20180807180997,2,59,30,2,0,0,0
15976,20180807180999,1,36,19,1,0,0,0
15977,20180807181000,1,28,18,2,0,0,0
15978,20180807181000,2,31,20,1,0,0,0
15979,20180807181021,1,63,18,2,0,0,0
15980,20180807181021,2,64,20,1,0,0,0
15981,20180807181021,3,9,23,1,0,0,0
15982,20180807181021,4,13,23,2,0,0,0
15983,20180807181021,5,14,23,2,0,0,0
15984,20180807181023,1,85,19,1,60,0,0
15985,20180807181029,1,72,18,1,0,0,0
15986,20180807181029,2,67,20,2,0,0,0
15987,20180807181033,1,61,18,2,0,0,0
15988,20180807181033,2,64,20,1,0,0,0
15989,20180807181042,1,60,18,1,0,0,0
15990,20180807181042,2,60,20,2,0,0,0
15991,20180807181043,1,20,18,1,0,0,0
15992,20180807181043,2,54,24,2,0,0,0
15993,20180807181043,3,52,24,1,0,0,0
15994,20180807181058,1,54,18,2,0,0,0
15995,20180807181058,3,14,22,1,0,0,0
15996,20180807181060,1,63,19,1,0,0,0
15997,20180807181061,1,72,18,1,0,0,0
15998,20180807181061,2,70,20,2,0,0,0
15999,20180807181064,1,35,18,1,0,0,0
16000,20180807181064,2,36,20,2,0,0,0
16001,20180807181064,3,12,22,1,0,0,0
16002,20180807181064,4,6,22,2,0,0,0
16003,20180807181070,1,85,19,2,60,0,0
16004,20180807181071,1,77,18,2,0,0,0
16005,20180807181071,2,46,22,1,0,0,0
16006,20180807181076,1,57,18,2,0,0,0
16007,20180807181076,2,61,20,1,0,0,0
16008,20180807181076,3,17,22,1,0,0,0
16009,20180807181076,4,15,22,1,0,0,0
16010,20180807181077,1,47,18,2,0,0,0
16011,20180807181077,2,46,20,1,0,0,0
16012,20180807181077,3,17,22,2,0,0,0
16013,20180807181077,4,14,22,2,0,0,0
16014,20180807181079,1,24,19,2,0,0,0
16015,20180807181079,2,25,21,1,0,0,0
16016,20180807181082,1,64,18,2,0,0,0
16017,20180807181082,2,74,20,1,0,0,0
16018,20180807181085,1,19,18,1,0,0,0
16019,20180807181085,2,70,26,1,0,0,0
16020,20180807181085,3,67,26,2,0,0,0
16021,20180807181101,1,16,18,1,0,0,0
16022,20180807181101,2,38,24,2,0,0,0
16023,20180807181101,3,40,24,1,0,0,0
16024,20180807181101,4,4,25,1,0,0,0
16025,20180807181102,1,44,18,2,0,0,0
16026,20180807181102,2,15,22,2,0,0,0
16027,20180807181111,1,70,19,1,0,0,0
16028,20180807181114,1,65,18,2,0,0,0
16029,20180807181114,2,67,20,1,0,0,0
16030,20180807181121,1,31,19,1,0,0,0
16031,20180807181121,3,7,40,2,0,0,0
16032,20180807181126,1,59,18,1,0,0,0
16033,20180807181126,2,59,20,2,0,0,0
16034,20180807181127,1,74,19,2,0,0,0
16035,20180807181132,1,60,19,2,0,0,0
16036,20180807181132,2,65,21,1,0,0,0
16037,20180807181134,1,43,18,2,0,0,0
16038,20180807181134,2,11,22,1,0,0,0
16039,20180807181137,1,55,18,2,0,0,0
16040,20180807181137,2,62,20,1,0,0,0
16041,20180807181148,1,54,19,2,0,0,0
16042,20180807181152,1,58,18,2,0,0,0
16043,20180807181152,2,57,20,1,0,0,0
16044,20180807181154,1,72,18,1,0,0,0
16045,20180807181154,2,66,20,2,0,0,0
16046,20180807181155,1,17,18,1,0,0,0
16047,20180807181155,2,55,26,1,0,0,0
16048,20180807181155,3,34,24,1,0,0,0
16049,20180807181155,4,35,24,2,0,0,0
16050,20180807181155,5,30,30,2,0,0,0
16051,20180807181155,6,14,25,1,0,0,0
16052,20180807181155,7,11,25,2,0,0,0
16053,20180807181155,8,8,30,2,0,0,0
16054,20180807181156,1,69,18,2,0,0,0
16055,20180807181156,2,34,22,2,0,0,0
16056,20180807181156,4,3,23,1,0,0,0
16057,20180807181156,5,12,23,2,0,0,0
16058,20180807181158,1,30,19,1,0,0,0
16059,20180807181161,1,64,18,1,0,0,0
16060,20180807181161,2,62,20,2,0,0,0
16061,20180807181161,3,45,22,2,0,0,0
16062,20180807181161,4,45,26,1,0,0,0
16063,20180807181177,1,67,18,2,0,0,0
16064,20180807181177,2,68,20,1,0,0,0
16065,20180807181179,1,35,19,2,0,0,0
16066,20180807181181,1,60,18,1,0,0,0
16067,20180807181181,2,56,20,2,0,0,0
16068,20180807181184,1,28,19,1,0,0,0
16069,20180807181185,1,72,19,1,0,0,0
16070,20180807181186,1,80,18,2,0,0,0
16071,20180807181186,2,85,20,1,60,0,0
16072,20180807181188,1,28,18,1,0,0,0
16073,20180807181188,2,48,24,2,0,0,0
16074,20180807181188,3,26,25,1,0,0,0
16075,20180807181191,1,28,18,2,0,0,0
16076,20180807181191,2,7,22,2,0,0,0
16077,20180807181191,3,6,22,2,0,0,0
16078,20180807181191,4,6,22,2,0,0,0
16079,20180807181191,5,0,22,1,0,0,0
16080,20180807181191,6,36,21,1,0,0,0
16081,20180807181204,1,28,18,1,0,0,0
16082,20180807181204,2,1,22,2,0,0,0
16083,20180807181204,3,61,24,2,0,0,0
16084,20180807181204,4,24,21,2,0,0,0
16085,20180807181207,1,50,18,2,0,0,0
16086,20180807181207,2,50,20,1,0,0,0
16087,20180807181207,3,16,22,1,0,0,0
16088,20180807181209,1,73,19,2,0,0,0
16089,20180807181210,1,26,19,2,0,0,0
16090,20180807181217,1,15,18,2,0,0,0
16091,20180807181217,2,46,24,2,0,0,0
16092,20180807181217,3,15,25,1,0,0,0
16093,20180807181218,1,38,18,1,0,0,0
16094,20180807181218,2,38,20,2,0,0,0
16095,20180807181218,3,8,22,2,0,0,0
16096,20180807181218,4,5,22,2,0,0,0
16097,20180807181219,1,43,18,2,0,0,0
16098,20180807181219,2,41,20,1,0,0,0
16099,20180807181219,3,14,22,2,0,0,0
16100,20180807181219,4,12,22,2,0,0,0
16101,20180807181224,1,75,18,1,0,0,0
16102,20180807181224,2,74,20,2,0,0,0
16103,20180807181225,1,71,18,2,0,0,0
16104,20180807181225,2,76,20,1,0,0,0
16105,20180807181232,1,47,18,2,0,0,0
16106,20180807181232,2,14,22,2,0,0,0
16107,20180807181232,3,14,22,2,0,0,0
16108,20180807181233,1,70,18,1,0,0,0
16109,20180807181233,2,71,20,2,0,0,0
16110,20180807181236,1,77,19,1,0,0,0
16111,20180807181239,1,52,18,2,0,0,0
16112,20180807181239,2,31,22,2,0,0,0
16113,20180807181239,3,8,23,1,0,0,0
16114,20180807181242,1,27,18,1,0,0,0
16115,20180807181242,2,25,20,2,0,0,0
16116,20180807181242,3,5,22,1,0,0,0
16117,20180807181242,4,3,22,1,0,0,0
16118,20180807181242,5,2,22,2,0,0,0
16119,20180807181242,6,25,30,2,0,0,0
16120,20180807181250,1,36,18,2,0,0,0
16121,20180807181250,2,43,21,1,0,0,0
16122,20180807181250,3,15,22,2,0,0,0
16123,20180807181250,4,4,22,1,0,0,0
16124,20180807181250,5,3,22,1,0,0,0
16125,20180807181251,1,57,19,2,0,0,0
16126,20180807181255,1,68,19,1,0,0,0
16127,20180807181257,1,29,19,2,0,0,0
16128,20180807181281,1,71,18,2,0,0,0
16129,20180807181281,2,69,20,1,0,0,0
16130,20180807181282,1,58,19,1,0,0,0
16131,20180807181295,1,35,18,2,0,0,0
16132,20180807181295,2,44,20,1,0,0,0
16133,20180807181296,1,60,18,2,0,0,0
16134,20180807181296,2,61,20,1,0,0,0
16135,20180807181301,1,64,19,2,0,0,0
16136,20180807181302,1,60,18,1,0,0,0
16137,20180807181302,2,49,20,2,0,0,0
16138,20180807181306,1,66,18,1,0,0,0
16139,20180807181306,2,64,20,2,0,0,0
16140,20180807181307,1,61,18,1,0,0,0
16141,20180807181307,2,27,30,2,0,0,0
16142,20180807181307,3,37,22,1,0,0,0
16143,20180807181307,4,3,23,2,0,0,0
16144,20180807181311,1,49,18,1,0,0,0
16145,20180807181311,3,27,22,1,0,0,0
16146,20180807181317,1,35,18,2,0,0,0
16147,20180807181317,2,28,21,1,0,0,0
16148,20180807181317,3,12,22,2,0,0,0
16149,20180807181317,4,0,22,1,0,0,0
16150,20180807181320,1,80,18,2,0,0,0
16151,20180807181320,2,80,20,1,0,0,0
16152,20180807181325,1,29,18,1,0,0,0
16153,20180807181325,2,29,20,2,0,0,0
16154,20180807181325,3,4,22,1,0,0,0
16155,20180807181327,1,37,18,1,0,0,0
16156,20180807181327,2,36,20,2,0,0,0
16157,20180807181327,3,2,22,2,0,0,0
16158,20180807181327,4,1,22,1,0,0,0
16159,20180807181328,1,25,18,2,0,0,0
16160,20180807181328,2,59,24,2,0,0,0
16161,20180807181328,3,65,24,1,0,0,0
16162,20180807181328,4,28,25,1,0,0,0
16163,20180807181328,5,26,25,1,0,0,0
16164,20180807181328,6,21,25,1,0,0,0
